Date,Trap Location,Trap Size,Crew,Trap Stop Time,Trap Start Time,Catch,Sorel_comment,Discharge,Cone RPM,Debris Amount,Debris Size,Water Temp,Water Clarity,Comments
5/24/2017,White,1.5 m,"JH,BI",Stopped ,5:40am,NA,,4690,5,M,M,4.2,Cloudy,Trap stopped at night check by large tree
7/20/2013,Nason,1.5 m,"JH,KS",8:00AM,5:30PM,12,,142,4.5,Small,Small,14.7,Clear,
5/26/2008,White,2.4m,"KE, MWC, GR",5:00am,5:30pm,NA,,3510,6,Large,Large,5,Cloudy,
5/27/2008,White,2.4m,"KE, MWC, GR",5:00am,5:30pm,NA,,3740,6,Medium,Large,5,Cloudy,
6/19/2014,Nason,1.5 m,"KS,MWC",12:20pm,5:30pm,18,,732,6.5,Small,Small,10.1,Clear,
5/23/2017,White,1.5 m,"JH,TJ",Stopped ,5:30am,NA,,4700,4.5,M,S,4.1,Cloudy,Stopped by small log
5/28/2014,White ,1.5 m,"JH,BI",Stopped ,5:30am,NA,,2100,7.5,Small,Small,5.3,Cloudy,
6/13/2006,Nason,1.5 m,"SB,TR",N/A,5:30am,NA,,1080,N/A,Large,Large,6,N/A,
6/2/2007,Nason,1.5 m,"MC,GR",8:00AM,5:30AM,NA,,1580,11,Large,Small,6,Cloudy,
5/28/2006,Nason,1.5 m,"SB,MW",5:30am,5:30am,NA,,791,N/A,Medium,Small,4,Cloudy,
6/2/2008,White,2.4m,"KE, MWC, GR",5:15am,5:30am,NA,,2910,6,Medium,Small,4,Cloudy,
11/11/2011,White ,1.5 m,MWC,5:10pm,5:20pm,NA,,219,6.5,Small,Small,2,Clear,
6/3/2008,White,2.4m,"KE, MWC",4:50am,5:20am,1,,2570,6,Large,Small,4,Cloudy,
5/18/2004,Nason,1.5 m,"JR,TB",4:30am,5:20am,1,,807,N/A,Small,Small,N/A,Clear,
11/18/2011,White ,1.5 m,MWC,5:00pm,5:15pm,1,,197,6.5,Small,Small,1,Clear,
7/27/2013,Nason,1.5 m,"MWC,KS",8:58am,5:15am,8,,102,3.75,Small,Small,15.2,Clear,Trap run at 1 peg up (previous night)
4/6/2015,Nason,1.5 m,"KS,MC",6:00am,5:15am,2,,344,7,S,S,3.6,Clear,
6/1/2014,Nason,1.5 m,"MWC,KS",5:00am,5:15am,4,,1250,7.5,Small,Small,6,Clear,
6/6/2008,White,2.4m,"KE, TR, MWC",5:00am,5:15am,NA,,1740,6,Large,Small,4,Cloudy,
6/5/2008,White,2.4m,"TR, KE",4:30am,5:15am,NA,,1920,6,Large,Small,4,Cloudy,
6/2/2014,Nason,1.5 m,"JH,BI",9:00am,5:10pm,4,,1410,9,Medium,Small,6,Cloudy,
7/12/2012,White ,1.5 m,"EB, JH",Stopped ,5:00pm,NA,,3390,N/A,N/A,N/A,N/A,Cloudy,Started
7/12/2012,Nason,1.5 m,"EB, JH ",Pulled ,5:00pm,NA,,906,N/A,N/A,N/A,N/A,N/A,
10/20/2012,Nason,1.5 m,EB/MWC,Pulled ,5:00pm,NA,,221,5,N/A,N/A,7,Cloudy,
8/11/2013,Nason,1.5 m,"MWC,BI",Pulled ,5:00pm,NA,,109,N/A,N/A,N/A,18.4,N/A,Set at 5pm
6/6/2014,Nason,1.5 m,"KS,MWC",9:00am,5:00pm,1,,1240,8,Medium,Small,5.9,Cloudy,
3/20/2014,Nason,1.5 m,"MWC,KS",4:40pm,5:00pm,16,,592,8.5,Small,Small,5.3,Clear,
7/8/2007,White,1.5m,MWC,12:00pm,5:00pm,NA,,1900,8,Medium,Small,9,Cloudy,
6/4/2006,Nason,1.5 m,"SB,MW",5:00am,5:00am,NA,,1120,N/A,Large,Medium,5,N/A,
5/21/2016,Nason,1.5 m,"KS,MC",4:50am,5:00am,3,,757,7,S,S,7.3,Cloudy,
5/31/2018,Nason,1.5 m,"KS,JH",4:45am,5:00am,8,,759,11,S,S,6.4,Clear,
6/4/2008,Nason,1.5m,"KE, TR",4:15am,5:00am,NA,,1510,9,Small,Small,4.5,Clear,
5/13/2008,Nason,1.5m,"KE, MC",3:30am,5:00am,NA,,882,6,Small,Small,5,Clear,
5/16/2008,Nason,1.5m,"KE, MWC, TR",3:00am,5:00am,NA,,2230,10,Large,Small,7,Cloudy,
5/4/2004,Nason,1.5 m,"JR,TB",4:00am,4:47am,1,,1600,13,Small,Small,N/A,Cloudy,
7/21/2013,Nason,1.5 m,"BI,MWC",9:30AM,4:45PM,6,,134,4,Small,Small,15.1,Clear,
7/13/2009,Nason,1.5m,"NO,KE",4:00pm,4:45pm,38,,222,6,Small,Small,15.1,Clear,
7/8/2009,Nason,1.5m,"MC,MWC",4:30pm,4:43pm,12,,266,6,Small,Small,14.8,Clear,
11/4/2011,White ,1.5 m,MWC,4:20pm,4:40pm,6,,285,6,Large,Small,1.9,Clear,
7/26/2013,Nason,1.5 m,"JH,KS",Stopped ,4:30PM,1,,107,3.5,Small,Small,15.2,Clear,Trap stopped due to low flow
10/16/2012,Nason,1.5 m,JH/BI,Pulled ,4:30PM,NA,,184,7,N/A,N/A,9.4,Cloudy,Pulled due to high wind-started at $:30 Pm
7/3/2013,Nason,1.5 m,"MWC,KS",N/A,4:30PM,NA,N/A,608,8,N/A,N/A,11.1,Clear,
8/2/2013,Nason,1.5 m,"JH,KS",9:40AM,4:30PM,13,,87.7,4.5,Small,Small,15.4,Clear,
7/31/2013,Nason,1.5 m,"JH,KS",9:25am,4:30pm,23,,90.7,4.5,Small,Small,15.5,Clear,
7/9/2013,Nason,1.5 m,"MWC,BI",9:15AM,4:30PM,92,,299,7,Small,Small,13.5,Clear,
7/17/2013,Nason,1.5 m,"BI,JH",9:00AM,4:30PM,23,,168,4.5,Small,Small,13.8,Clear,
7/18/2013,Nason,1.5 m,"JH,KS",9:00AM,4:30PM,38,,161,5,Small,Small,14.4,Clear,
7/19/2013,Nason,1.5 m,"JH,KS",9:00AM,4:30PM,13,,150,4.5,Small,Small,13.8,Clear,
7/22/2013,Nason,1.5 m,"BI,MWC",9:00AM,4:30PM,38,,128,4,Small,Small,15.5,Clear,
8/1/2013,Nason,1.5 m,"JH,KS",8:55AM,4:30PM,16,,89.8,5,Small,Small,14.6,Clear,
7/7/2013,Nason,1.5 m,"JH,MWC",8:50AM,4:30PM,143,,346,7.5,Small,Small,13,Clear,
6/9/2014,Nason,1.5 m,"JH,BI",8:40am,4:30pm,NA,,1340,7,Medium,Small,6.9,Cloudy,
7/16/2013,Nason,1.5 m,"BI,MWC",8:00AM,4:30PM,63,,172,4.5,Small,Small,12.2,Clear,
6/11/2014,Nason,1.5 m,"KS,MWC",8:00am,4:30pm,2,,957,6.5,Small,Small,5.3,Cloudy,
7/10/2013,Nason,1.5 m,"JH,BI",7:05AM,4:30PM,128,,277,7,Small,Small,13,Clear,
3/2/2011,Nason,1.5 m,"NO, MWC, EG, TJ",4:15pm,4:30pm,1,,209,4,Small,Small,0.6,Clear,
3/19/2014,Nason,1.5 m,"MWC,KS",4:15pm,4:30pm,6,,651,8,Small,Small,4.8,Clear,
7/15/2013,Nason,1.5 m,"BI,MWC",10:00AM,4:30PM,50,,183,5.5,Small,Small,13.2,Clear,
7/24/2013,Nason,1.5 m,"KS,MWC",10:00AM,4:30PM,14,,118,4,Small,Small,16.3,Clear,
7/28/2013,Nason,1.5 m,"MWC,BI",10:00AM,4:30PM,17,,99.6,4.5,Small,Small,14.2,Clear,Trap run at 1 peg up (previous night)
6/1/2006,Nason,1.5 m,"TR,SB",4:30am,4:30am,NA,,1060,N/A,Large,Large,5,N/A,
5/14/2008,Nason,1.5m,"KE, TR",3:30am,4:30am,NA,,1090,6,Small,Small,4,Clear,
6/2/2008,Nason,1.5m,"KE, MWC, GR",3:30am,4:30am,1,,1720,10,Small,Small,5,Clear,
6/3/2008,Nason,1.5m,"KE, MWC",3:30am,4:30am,7,,1550,10,Medium,Medium,5,Clear,
5/25/2008,Nason,1.5m,"MWC, TR",3:00am,4:30am,1,,2170,11,Medium,Medium,4.5,Cloudy,
5/26/2008,Nason,1.5m,"KE, MWC, GR",3:00am,4:30am,1,,2410,11,Large,Medium,5,Cloudy,
7/1/2013,Nason,1.5 m,"MWC,BI",9:30AM,4:20pm,10,,739,8,Small,Small,11.1,Clear,
7/4/2013,Nason,1.5 m,"JH,KS",9:00AM,4:20pm,22,,491,8,Small,Small,11.3,Clear,
7/29/2013,Nason,1.5 m,"MWC,BI",9:00AM,4:20pm,14,,96.5,4.5,Small,Small,14.8,Clear,
7/30/2013,Nason,1.5 m,"MWC,BI",9:00AM,4:20pm,16,,93.3,4.5,Small,Small,15.5,Clear,
7/5/2013,Nason,1.5 m,"JH,KS",8:30AM,4:20pm,52,,418,7.5,Small,Small,11.1,Clear,
7/18/2014,Nason,1.5 m,"KS,MWC",Pulled ,4:15pm,NA,,239,5.5,Small,Small,17.7,Clear,Started at 4:15 pm
9/2/2015,White,1.5 m,"KS,MC,BI",9:40am,4:15pm,NA,,377,5,S,S,10,Cloudy,
7/8/2013,Nason,1.5 m,"MWC,BI",9:30AM,4:15pm,105,,324,7.5,Small,Small,13.4,Clear,
6/13/2014,Nason,1.5 m,"KS,MWC",9:30am,4:15pm,3,,1040,7.5,Small,Small,5.7,Cloudy,
7/12/2013,Nason,1.5 m,"JH,KS",9:00AM,4:15pm,85,,233,6.5,Small,Small,12.1,Clear,
7/23/2013,Nason,1.5 m,"BI,MWC",9:00AM,4:15pm,20,,123,4,Small,Small,15.6,Clear,
7/15/2013,White ,1.5 m,"BI,MWC",9:00AM,4:15pm,2,,845,6,Small,Small,8.8,Clear,
7/11/2013,Nason,1.5 m,"JH,KS",8:45AM,4:15pm,107,,256,7,Small,Small,13.2,Clear,
5/5/2004,Nason,1.5 m,"JR,TB",3:45am,4:15am,1,,1460,N/A,Small,Small,N/A,Cloudy,
10/16/2012,White ,1.5 m,BI/JH,Pulled ,4:11pm,NA,,861,6.5,N/A,N/A,7.7,Cloudy,Pulled for leaves/started at 4 pm
8/4/2013,Nason,1.5 m,"MWC,BI",9:30AM,4:10pm,9,,84,4.5,Small,Small,15.2,Clear,
6/24/2014,Nason,1.5 m,"JH,BI",9:00am,4:10pm,4,,859,6,Small,Small,8.3,Cloudy,
6/23/2014,Nason,1.5 m,"JH,BI",8:45am,4:0pm,3,,798,5,Small,Small,8,Clear,
10/6/2015,White,1.5 m,"BI, MC",Stopped ,4:00pm,NA,,94.4,3,N/A,N/A,N/A,N/A,Trap pulled
3/3/2014,White ,1.5 m,"JH,KS",Stopped ,4:00pm,NA,stops,250,6,N/A,N/A,0.1,Clear,Ice-Trap Started
3/1/2011,Nason,1.5 m,"NO, MWC, EG, TJ",Pulled ,4:00pm,NA,,250,4,Small,Small,0.5,Clear,Trap installed and set
10/29/2012,Nason,1.5 m,JH/BI,Pulled ,4:00pm,1,,625,N/A,N/A,N/A,6,Cloudy,
10/23/2017,White,1.5/2.4 m,"JH,TJ,AT",Pulled ,4:00pm,NA,,691,6/2.5,N/A,N/A,4.3,Cloudy,
7/18/2014,White ,1.5 m,"KS,MWC",Pulled ,4:00pm,NA,,1410,7,Small,Small,12.2,Cloudy,Dropped cone
6/14/2014,Nason,1.5 m,"KS,MWC",9:30am,4:00pm,18,,950,7,Small,Small,6.7,Cloudy,
6/20/2014,Nason,1.5 m,"KS,MWC",9:30am,4:00pm,2,,816,6.5,Small,Small,8.7,Clear,
6/18/2014,Nason,1.5 m,"KS,MWC",9:00am,4:00pm,9,,691,6.5,Small,Small,6.3,Clear,
6/5/2014,Nason,1.5 m,"KS,MWC",8:50am,4:00pm,1,,1380,8,Medium,Small,5.8,Cloudy,
6/3/2014,Nason,1.5 m,"JH,BI",8:45am,4:00pm,5,,1550,9,Medium,Small,7.1,Cloudy,
6/4/2014,Nason,1.5 m,"KS,MWC",8:45am,4:00pm,3,,1520,8,Medium,Small,5.7,Cloudy,
6/7/2014,Nason,1.5 m,"JH,MWC",8:45am,4:00pm,1,,1180,8,Medium,Small,5.9,Clear,
6/12/2014,Nason,1.5 m,"KS,MWC",8:45am,4:00pm,NA,,988,6,Small,Small,5.5,Cloudy,
6/15/2014,Nason,1.5 m,"JH,BI",8:45am,4:00pm,10,,839,7.5,Small,Small,6.3,Cloudy,
6/16/2014,Nason,1.5 m,"JH,BI",8:45am,4:00pm,14,,795,6.5,Small,Small,6,Cloudy,
7/13/2013,Nason,1.5 m,"JH,KS",8:30AM,4:00PM,196,,212,6.5,Small,Small,10.6,Clear,
6/8/2014,Nason,1.5 m,"JH,BI",8:30am,4:00pm,1,,1230,7.5,Medium,Small,6.3,Cloudy,
6/10/2014,Nason,1.5 m,"JH,BI",8:30am,4:00pm,NA,,1200,7,Medium,Small,5.9,Cloudy,
6/17/2014,Nason,1.5 m,"JH,BI",8:30am,4:00pm,12,,716,6.5,Small,Small,6,Cloudy,
6/22/2014,Nason,1.5 m,"JH,BI",8:30am,4:00pm,6,,695,5.5,Small,Small,6.9,Clear,
7/6/2013,Nason,1.5 m,"JH,KS",7:45AM,4:00pm,139,,363,7,Small,Small,10.5,Clear,
10/27/2005,Nason,1.5 m,SP,4:00pm,4:00pm,14,,82.4,7,Medium,Small,6,Clear,
3/12/2005,Nason,1.5 m,TB,3:30pm,4:00pm,8,,246,7,Small,Small,7,Clear,
12/2/2008,Nason,1.5m,MWC,2:45pm,4:00pm,6,,358,6.5,Small,Small,5.5,Clear,
3/11/2014,Nason,1.5 m,CK,12:00pm,4:00pm,37,,748,8,Small,Small,2.6,Clear,
5/31/2006,Nason,1.5 m,"SB,TR",4:00am,4:00am,NA,,855,N/A,Large,Small,5,N/A,
5/14/2006,Nason,1.5 m,"SB,MW",3:40am,4:00am,NA,,491,8.5,Medium,Small,4.5,Clear,
6/5/2008,Nason,1.5m,"KE, TR",3:15am,4:00am,NA,,1310,9,Small,Medium,4.5,Clear,
6/4/2008,White,2.4m,"KE, TR",3:0am,4:00am,NA,,2220,6,Large,Small,4,Cloudy,
5/12/2006,Nason,1.5 m,"TR,MW",3:55am,3:55am,NA,,513,9,Medium,Medium,3.5,Clear,
6/21/2014,Nason,1.5 m,"KS,MWC",9:30am,3:45pm,2,,728,6.5,Small,Small,6.6,Clear,
10/26/2016,Nason,1.5 m,"KS,BI",9:15am,3:45pm,10,,301,8,S,S,6.8,Cloudy,
3/20/2014,White ,1.5 m,"MWC,KS",3:30pm,3:45pm,NA,,832,6.5,Small,Small,3.8,Clear,
9/1/2011,White ,1.5 m,"AH, GR",3:20pm,3:45pm,1,,447,6,Large,Small,10,Clear,
4/16/2010,Nason,1.5m,"NO, MWC",12:15pm,3:45pm,10,,214,5,Small,Small,7.1,Clear,
10/11/2010,White,1.5m,"BI, AH  ",3:35pm,3:45am,NA,moved,776,6,Small,Large,8.1,Cloudy,Moved to LWP
6/6/2008,Nason,1.5m,"KE, MWC, TR",3:00am,3:45am,6,,1300,9,Small,Medium,4.5,Clear,
3/19/2014,White ,1.5 m,"MWC,KS",3:15pm,3:35pm,NA,,922,6,Small,Small,3.8,Clear,
9/7/2009,Nason,1.5m,KE,Pulled ,3:30pm,NA,,105,N/A,N/A,N/A,N/A,N/A,"Trap set, pulled since 8/20"
11/19/2015,Nason,1.5 m,"KS, MC",Pulled ,3:30pm,NA,,1440,12,N/A,N/A,N/A,N/A,Started trap at 3:30
3/2/2011,White ,1.5 m,"NO, MWC, EG, TJ",Pulled ,3:30pm,NA,,316,N/A,N/A,N/A,1.25,N/A,Trap installed and set
5/26/2010,Nason,1.5m,"BI, MWC",9:30am,3:30pm,NA,moved,793,10,Medium,Small,6.5,Clear,Trap moved to other side
8/3/2013,Nason,1.5 m,"JH,KS",7:40AM,3:30PM,32,,87.1,4.5,Small,Small,13.8,Clear,
5/25/2010,Nason,1.5m,"BI, NO, KO",5:30am,3:30pm,1,,619,10,Medium,Small,5.2,N/A,
3/18/2005,Nason,1.5 m,SP,3:30pm,3:30pm,4,,182,8,Small,Small,3.5,Clear,
3/13/2005,Nason,1.5 m,TB,3:00pm,3:30pm,15,,224,6,Small,Small,6,Clear,
12/11/2008,Nason,1.5m,"MWC, KE",3:00pm,3:30pm,2,,246,5.5,Small,Small,3,Clear,
11/14/2004,Nason,1.5 m,TB,2:30pm,3:30pm,11,,222,7,Medium,Small,4.5,Clear,
3/8/2014,Nason,1.5 m,"MWC,KS",2:30pm,3:30pm,25,,369,8,Small,Small,2.4,Clear,
7/2/2009,White ,2.4m,MC,2:00pm,3:30pm,NA,2.4m trap,1040,5,Small,Small,11,Cloudy,
4/21/2009,Nason,1.5m,"MWC,MC,NO",1:15pm,3:30pm,39,,684,8.5,Large,Small,6.6,Cloudy,
4/19/2017,Nason,1.5 m,JH,Pulled ,3:30am,NA,,505,N/A,N/A,N/A,4,Clear,
5/8/2006,Nason,1.5 m,"SP,MW",N/A,3:30am,NA,,549,6,Small,Small,4.5,Clear,
4/11/2006,Nason,1.5 m,"SB,TR",N/A,3:26am,NA,,291,7.5,Medium,Medium,N/A,Cloudy,
4/14/2006,Nason,1.5 m,"TR,MW",N/A,3:23am,NA,,320,8,Medium,Small,3.5,N/A,
2/28/2005,Nason,1.5 m,"JH,EB",Pulled ,3:15pm,NA,Stopped,143,3.5,N/A,N/A,N/A,N/A,Trap started
7/14/2009,Nason,1.5m,"NO,MC",8:30am,3:15pm,127,,204,6.5,Small,Small,15.1,Clear,
4/22/2012,White ,1.5 m,"MWC, EB",3:10pm,3:15pm,2,,1290,5,Medium,Small,7.5,Cloudy,
4/29/2008,Nason,1.5m,"MWC, TR",10:30am,3:15pm,83,,435,6.5,Large,Medium,4,Cloudy,
3/7/2014,White ,1.5 m,"KS,MWC",2:50pm,3:10pm,1,,483,8,Small,Small,1.2,Clear,
8/23/2011,White ,1.5 m,"AH, MT, GR",2:42pm,3:09pm,NA,,984,6,Small,Small,11.5,Clear,
5/23/2012,Nason,1.5 m,"BI, MWC",10:00am,3:04pm,NA,,1590,11.75,Medium,Small,6.9,Cloudy,
3/26/2014,White ,1.5 m,"KS,MWC",2:45pm,3:01pm,1,,574,7,Small,Small,4.6,Clear,
9/25/2018,White,1.5/2.4 m,"JH,MC",Stopped ,3:00pm,NA,,130,3,S,S,9.2,Clear,Trap A stopped by small log
3/17/2009,White ,1.5m,KE,Pulled ,3:00pm,NA,,179,5.75,N/A,N/A,1.6,Clear,Trap set
4/9/2004,Nason,1.5 m,SP,8:40am,3:00pm,15,,712,N/A,Small,Small,4,Cloudy,
6/26/2005,Nason,1.5 m,SP,3:00pm,3:00pm,16,,106,4,Small,Small,18,Clear,
3/20/2005,Nason,1.5 m,SP,2:45pm,3:00pm,2,,173,6,Small,Small,4,Clear,
11/5/2008,White,1.5m,"KE, MWC",2:45pm,3:00pm,1,,243,5.5,Small,Small,4.5,Clear,
11/21/2008,Nason,1.5m,"MWC, KE, GR",2:30pm,3:00pm,23,,377,7.5,Medium,Small,2,Cloudy,
8/2/2008,White,2.4m,MWC,2:30pm,3:00pm,NA,,531,4,Small,Small,11.7,Cloudy,
4/22/2012,Nason,1.5 m,"MWC, EB",11:20am,3:00pm,4,,792,9.5,Small,Small,7.4,Cloudy,
4/12/2006,Nason,1.5 m,"SB,TR",N/A,3:00am,NA,,302,8,Large,Medium,N/A,Cloudy,
4/16/2006,Nason,1.5 m,"SB,MW",N/A,3:00am,NA,,286,10,Small,Medium,2,N/A,
4/17/2006,Nason,1.5 m,"SB,MT",N/A,3:00am,19,,268,9,Small,Small,2.5,Clear,
4/18/2006,Nason,1.5 m,"SB,TR",N/A,3:00am,NA,,260,8,Medium,Small,N/A,N/A,
4/19/2006,Nason,1.5 m,"SB,MT",N/A,3:00am,NA,,268,9.25,Medium,Small,N/A,N/A,
4/15/2006,Nason,1.5 m,"TR,MW",3:00am,3:00am,NA,,314,8,Medium,Small,3.5,N/A,
4/22/2006,Nason,1.5 m,"TR,MW",3:00am,3:00am,NA,,332,7.75,Small,Medium,2.5,N/A,
4/23/2006,Nason,1.5 m,"SB,MW",3:00am,3:00am,NA,,338,8,Small,Small,4,N/A,
4/25/2006,Nason,1.5 m,"SB,TR",3:00am,3:00am,NA,,405,10,Small,Medium,4,Cloudy,
4/26/2006,Nason,1.5 m,"SB,TR",3:00am,3:00am,NA,,450,9.5,Large,Large,N/A,N/A,
4/27/2006,Nason,1.5 m,"SP,CK",3:00am,3:00am,14,,457,9.5,Large,Medium,4,Cloudy,
4/28/2006,Nason,1.5 m,"TR,MW",3:00am,3:00am,NA,,579,N/A,Medium,Medium,4,Cloudy,
5/7/2006,Nason,1.5 m,"SP,MW",3:00am,3:00am,NA,,550,N/A,Medium,Small,4.5,N/A,
5/9/2006,Nason,1.5 m,"SB,MT",3:00am,3:00am,NA,,485,9,Large,Small,4.7,N/A,
5/10/2006,Nason,1.5 m,"SB,TR",3:00am,3:00am,NA,,481,9.5,N/A,N/A,N/A,N/A,
5/25/2006,Nason,1.5 m,"SB,TR",3:00am,3:00am,NA,,1080,6.5,Medium,Large,5,N/A,
5/30/2006,Nason,1.5 m,"SB,TR",3:00am,3:00am,NA,,788,N/A,Large,Medium,N/A,N/A,
11/24/2016,Nason,1.5 m,BI,2:45pm,2:57pm,NA,,235,6.5,S,S,4.1,Clear,
7/6/2011,Nason,1.5 m,"NO, MWC",2:10pm,2:50pm,3,,1340,11,Small,Small,11.5,Clear,Flows down
11/1/2012,Nason,1.5 m,EB/MWC,9:45AM,2:47pm,105,,582,10.5,Small,Medium,7.9,Clear,
7/31/2014,Nason,1.5 m,"KS,MWC",Stopped ,2:45pm,1,,124,3.5,Small,Small,16.5,Clear,"Trap stopped from low water, dug out "
11/14/2015,White,1.5 m,"KS, MC",Stopped ,2:45pm,NA,,3820,6.5,N/A,N/A,N/A,Cloundy,
9/2/2009,White ,1.5m,"KE,MWC",Stopped ,2:45pm,NA,,253,6,Small,Large,14.8,Cloudy,Stopped: debris
8/8/2014,White ,1.5 m,"KS,MWC",9:00am,2:45pm,1,pulled early,469,8,Small,Small,12.7,Cloudy,Pulled trap in afternoon for repairs
7/14/2005,Nason,1.5 m,SP,2:45pm,2:45pm,2,,77.7,3,Small,Small,19,Clear,
3/15/2014,Nason,1.5 m,"KS,MWC",2:30pm,2:45pm,30,,743,8.5,Small,Small,4.3,Clear,
5/24/2012,Nason,1.5 m,"MWC, BI",9:30am,2:42pm,2,,1350,10,Small,Small,6.6,Cloudy,
10/17/2008,White,1.5m,MWC,Stopped ,2:40pm,NA,,257,6,Small,Small,5.5,Clear,Trap stopped
3/12/2008,Nason,1.5m,"KE, MC",2:20pm,2:40pm,10,,169,6,Small,Small,3,Clear,
8/6/2013,White ,1.5 m,"JH,KS",2:15PM,2:40PM,2,,484,6.5,Small,Small,14.3,Clear,
8/28/2008,White,1.5m,KE,2:15am,2:40am,NA,,357,6.5,Small,Small,11.2,Cloudy,
3/10/2014,White ,1.5 m,CK,Stopped ,2:30pm,NA,,1250,7,Small,Small,0.7,Clear,
4/2/2016,Nason,1.5 m,"JH,MC",8:00am,2:30pm,12,,703,9.2,S,S,4.4,Cloudy,
3/22/2005,Nason,1.5 m,SP,2:30pm,2:30pm,1,,163,6,Small,Small,3,Clear,
6/13/2005,Nason,1.5 m,CS,2:30pm,2:30pm,4,,151,4,Small,Small,16,Clear,
11/8/2017,White,1.5/2.4 m,"KS,MC",2:20pm,2:30pm,6,,278,2-Jun,S,S,3.1,Clear,
3/2/2010,Nason,1.5m,"NO, MWC",2:15pm,2:30pm,1,,168,4.5,Small,Small,N/A,Clear,
9/17/2013,White ,1.5 m,MWC,2:10PM,2:30PM,NA,,302,6.75,Small,Small,12.2,Cloudy,
11/3/2008,White,1.5m,"KE, TR",2:05pm,2:30pm,1,,289,6.5,Small,Small,6.1,Clear,
8/6/2008,Nason,1.5m,"KE, BH, MWC",2:00pm,2:30pm,6,,104,3.5,Small,Small,15,Clear,
11/24/2008,Nason,1.5m,"MWC, TR",2:00pm,2:30pm,10,,284,7,Small,Small,2,Clear,
7/14/2009,White ,2.4m,"KE,MWC",2:00pm,2:30pm,1,2.4m trap,805,4,Small,Small,11.9,Cloudy,
9/7/2009,White ,1.5m,KE,2:00pm,2:30pm,2,,358,6,Small,Small,9.7,Cloudy,
4/15/2008,Nason,1.5m,"KE, MWC",11:00am,2:30pm,47,,318,6,Medium,Small,4,Clear,
4/29/2011,Nason,1.5 m,"MWC, EB",1:45pm,2:30pm,3,,317,6,Small,Small,6.6,Cloudy,
11/19/2008,Nason,1.5m,"KE, MWC",1:00pm,2:30pm,14,,435,8,Medium,Small,2,Cloudy,
6/25/2007,White,1.5m,"MC,KE",2:45am,2:30am,NA,,1280,8,Small,Small,8,Cloudy,
4/9/2009,Nason,1.5m,"KE,MWC",2:15pm,2:30am,1,,247,6,Small,Small,7.1,Cloudy,
10/31/2012,Nason,1.5 m,JH/BI/MWC/EB,9:55AM,2:26pm,155,,792,12,Large,Medium,6.4,Cloudy,
4/14/2008,White,1.5m,"KE, MC",Stopped ,2:25pm,3,stops,522,6,Small,Small,5,Clear,Trap stopped by debris
3/7/2014,Nason,1.5 m,"KS,MWC",12:45am,2:21pm,31,,410,8.4,Small,Small,2.6,Cloudy,
5/11/2008,Nason,1.5m,"KE, MC",1:00pm,2:21pm,3,,854,6,Medium,Small,5,Clear,
11/2/2015,Nason,1.5 m,"JH,BI",8:15am,2:20pm,54,,784,12,L,M,6.3,Cloudy,
7/17/2009,White ,2.4m,MWC,2:00pm,2:20pm,NA,2.4m trap,749,3.75,Small,Small,13,Cloudy,
3/27/2014,White ,1.5 m,"KS,MWC",2:00pm,2:20pm,1,,558,7.5,Small,Small,5.2,Clear,
11/25/2008,Nason,1.5m,MWC,1:50pm,2:20pm,4,,268,6.5,Small,Small,2,Clear,
6/20/2009,Nason,1.5m,KE,1:20pm,2:20pm,12,,731,10,Small,Small,9.4,Clear,
3/16/2010,Nason,1.5m,"BI, MWC",Stopped ,2:20am,1,,168,4,Small,Small,4.8,Clear,Trap pulled for debris guard installation
9/29/2013,Nason,1.5 m,"MWC,BI",9:00AM,2:15PM,107,,417,10,Large,Small,9,Cloudy,
4/14/2009,Nason,1.5m,"KE, MWC",2:00pm,2:15pm,2,,297,7.5,Small,Small,6.1,Cloudy,
12/11/2008,White,1.5m,"KE, MWC",2:00pm,2:15pm,1,,388,6,Small,Small,2.9,Clear,
10/17/2006,Nason,1.5 m,MC,1:30pm,2:15pm,NA,,52.4,2.75,Medium,Small,8.5,Clear,
7/2/2009,Nason,1.5m,MC,1:30pm,2:15pm,29,,360,8,Small,Small,13.4,Clear,
7/21/2008,Nason,1.5m,"KE, TR",1:30am,2:15am,10,,234,6,Small,Small,14,Clear,
4/10/2014,Nason,1.5 m,"KS,MWC",2:00pm,2:10am,6,,724,7.5,Small,Small,5.4,Clear,
8/16/2010,White,1.5m,"MWC, LSO",1:10am,2:05am,1,,501,N/A,Small,Small,14.2,Cloudy,
4/19/2012,White ,1.5 m,"MWC, BI",1:50pm,2:04pm,3,,609,6.5,Small,Small,4.7,Clear,
6/21/2009,Nason,1.5m,KE,Stopped ,2:00pm,3,,621,9.5,Small,Large,9.3,Clear,Stopped by debris
10/28/2018,Nason,1.5 m,"JH,MC",Pulled ,2:00pm,NA,,148,2.5,N/A,N/A,5.8,Clear,Trap Started
11/19/2015,White,1.5 m,"KS, MC",Pulled ,2:00pm,NA,,2250,6,N/A,N/A,N/A,N/A,
5/3/2007,White,1.5m,"SP,MC",N/A,2:00PM,9,,1330,N/A,Small,Small,N/A,N/A,
4/13/2004,Nason,1.5 m,SP,9:15am,2:00pm,18,,1420,9,Large,Medium,6,Cloudy,
8/7/2013,White ,1.5 m,GR,7:50AM,2:00PM,2,,457,7,Small,Small,12.3,Clear,
